GeneID	I1_plate5_F_5	I1_plate5_F_6	I1_plate5_A_7	I1_plate11_H_10	I1_plate9_H_1	I1_plate10_F_2	I1_plate11_H_6	I1_plate16_B_10	I1_plate17_A_7	I1_plate9_A_3	I1_plate6_E_7	I1_plate16_G_3	I1_plate16_E_7	I1_plate5_G_9	I1_plate16_E_12	I1_plate5_F_3	I1_plate8_D_6	I1_plate17_F_12	I1_plate16_F_4	I1_plate10_B_2	I1_plate6_E_6	I1_plate6_D_12	I1_plate18_H_1	I1_plate15_C_8	I1_plate8_B_7	I1_plate6_C_6	I1_plate7_C_12	I1_plate5_F_10	I1_plate8_G_6	I1_plate19_B_6	I1_plate7_E_3	I1_plate15_G_12	I1_plate19_A_7	I1_plate4_H_9	I1_plate15_E_9	I1_plate19_D_6	I1_plate6_G_11	I1_plate19_E_5	I1_plate18_H_8	I1_plate7_G_9	I1_plate18_G_2	I1_plate4_B_12	I1_plate19_F_10	I1_plate5_G_1	I1_plate15_D_10	I1_plate7_F_5	I1_plate17_H_1	I1_plate3_F_10	I1_plate17_B_4	I1_plate6_A_6	I1_plate7_H_4	I1_plate19_D_1	I1_plate4_F_8	I1_plate16_A_6	I1_plate3_A_10	I1_plate4_G_8	I1_plate4_F_9	I1_plate4_A_1	I1_plate15_B_11	I1_plate3_A_12	I1_plate19_B_12	I1_plate3_F_3	I1_plate8_D_10	I1_plate9_F_6	I1_plate6_E_2	I1_plate9_H_11	I1_plate8_G_1	I1_plate15_B_1	I1_plate17_B_1	I1_plate16_B_2	I1_plate16_C_9	I1_plate6_F_8	I1_plate11_F_1	I1_plate7_B_6	I1_plate19_A_4	I1_plate8_E_11	I1_plate10_B_4	I1_plate10_C_2	I1_plate8_A_2	I1_plate10_F_8	I1_plate3_D_3	I1_plate18_H_6	I1_plate8_B_9	I1_plate18_F_5	I1_plate15_A_12	I1_plate17_E_8	I1_plate3_C_11	I1_plate15_H_5	I1_plate4_B_3	I1_plate18_C_3	I1_plate17_C_7	I1_plate18_D_3	I1_plate15_F_5	I1_plate9_C_6	I1_plate16_C_6	I1_plate15_G_8	I1_plate9_B_2	I1_plate11_A_2	I1_plate17_A_9	I1_plate17_A_4
KIAA0368 (ENSG00000136813)	0	0	61	0	0	164	19	0	60	159	0	3	0	0	0	0	0	287	0	97	0	0	0	7	0	8	0	0	0	0	0	0	0	17	0	67	0	0	4	39	7	0	11	19	0	33	2	163	6	0	42	0	1	0	2	6	5	76	12	58	108	2	0	201	0	5	40	0	124	0	0	0	0	0	0	23	6	0	0	0	0	0	0	0	148	0	104	101	26	0	32	0	0	124	0	0	81	0	173	0
TOR1B (ENSG00000136816)	0	1	0	0	0	0	116	0	0	0	0	0	1	0	0	39	0	0	0	0	161	0	1	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	39	0	86	208	69	0	0	13	1	0	0	11	0	21	0	0	28	0	0	0	0	0	0	0	0	0	59	0	0	0	0	138	0	0	2	0	0	0	2	0	0	51	0	0	0	0	0	167	1	0	0	0	0	0	30	8	0	0
C9orf78 (ENSG00000136819)	132	181	242	0	54	2	30	196	85	0	37	90	296	29	0	113	58	178	0	154	124	0	8	62	331	0	205	0	400	0	107	0	102	83	330	123	205	196	64	10	84	1	121	57	238	103	9	113	0	113	239	0	108	189	110	44	28	41	82	0	180	0	281	101	0	79	101	193	0	100	0	108	1	0	0	0	162	0	84	66	64	101	0	84	99	0	228	67	159	26	123	23	0	59	0	0	1	29	0	2
SMC2 (ENSG00000136824)	0	48	45	1	0	0	47	0	0	49	0	0	0	14	0	51	1	0	0	12	0	114	2	0	0	108	0	0	148	0	77	0	102	28	13	0	262	0	48	55	0	0	52	19	0	62	5	492	100	0	48	0	0	28	146	0	61	44	0	3	67	0	21	338	0	33	0	0	63	0	1	0	0	0	0	20	278	0	71	281	78	3	0	0	32	22	0	8	80	51	0	1	0	0	0	0	3	0	0	0
KLF4 (ENSG00000136826)	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	54	0	0	0	0	0	0	38	0	70	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOR1A (ENSG00000136827)	74	5	0	1	0	22	68	0	0	219	0	0	0	23	0	0	21	165	0	3	86	0	1	0	0	98	0	9	0	0	1	144	3	17	189	68	90	0	0	0	68	0	62	0	80	28	1	128	170	203	67	0	0	0	1	71	0	197	131	0	0	65	192	0	68	0	0	0	0	0	0	80	194	0	0	0	75	0	0	275	1	0	0	119	0	31	119	0	29	1	0	66	0	44	0	0	0	154	0	0
RALGPS1 (ENSG00000136828)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM129B (ENSG00000136830)	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST6GALNAC4 (ENSG00000136840)	124	149	99	73	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	158	0	16	2	0	20	0	0	0	0	0	0	0	0	0	116	0	0	0	0	91	0	0	0	0	0	0	0	0	0	76	20	43	0	107	0	18	0	0	0	0	0	0	0	0	0	0	0	0	76	63	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0
TMOD1 (ENSG00000136842)	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	63	0	0	0	0	0	25	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STXBP1 (ENSG00000136854)	0	0	0	0	0	0	0	0	0	144	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	213	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	96	0	1	0	0	0	0	0	0	0	10	16	0	0	0	0	0	149	0	0	0	39	0	0	0	0	0	0	0	0	105	0	0	40	0	0	75	0	0	0	0	0	0	0	0	0	3	0
SLC2A8 (ENSG00000136856)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	94	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	1	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0
CDK5RAP2 (ENSG00000136861)	0	0	115	10	32	0	0	0	105	0	0	1	2	0	0	69	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	33	22	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	0	200	0	132	0	41	48	0	0	61	0	52	16	0	0	50	119	0	0	6	0	0	90	0	58	276	0	0	0	0	112	0	0	0	74	90	0	0	0	0	0	0	0	0	4	0	0
ZFP37 (ENSG00000136866)	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC31A2 (ENSG00000136867)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
SLC31A1 (ENSG00000136868)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	110	0	0	0	0	0	0	0	108	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	35	1	0	0	0	66	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	22	0	0	0	0	0	0	0	0	0	0	0	0
TLR4 (ENSG00000136869)	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	64	37	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	34	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0
ZNF189 (ENSG00000136870)	0	0	0	0	0	0	0	0	0	0	35	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	37	0	7	0	0	0	0	0	0	25	0	0	1	0	37	1	0	0	0	0	0	29	0	0	0	4	0	0	0	0	0	21	9	0	0	0	0	0	0	18	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	13	0	0	0	0	0	0
STX17 (ENSG00000136874)	0	0	5	17	14	0	0	0	0	0	0	0	0	0	0	0	6	0	0	360	0	7	1	77	53	0	84	0	0	63	0	0	120	0	4	172	1	0	0	42	0	0	0	5	0	0	1	0	0	17	0	0	0	0	37	0	1	7	38	0	95	0	49	0	0	26	0	64	0	0	0	0	0	0	69	2	388	0	1	0	0	44	0	0	0	0	0	0	0	118	0	3	0	58	27	39	21	0	0	0
PRPF4 (ENSG00000136875)	0	0	16	15	0	1	183	0	89	0	22	238	0	25	0	0	68	259	0	120	8	168	35	0	0	83	0	0	92	0	380	178	141	15	0	0	79	68	0	0	107	6	0	22	0	72	1	177	209	0	71	51	0	0	0	77	0	0	0	0	0	8	0	136	0	15	0	0	0	0	132	0	0	12	0	3	213	0	1	0	0	27	12	0	0	0	0	0	210	114	0	0	0	0	89	48	0	0	195	0
FPGS (ENSG00000136877)	79	260	94	0	0	71	0	102	109	341	1	0	209	108	0	0	5	595	0	41	0	467	3	148	626	189	0	0	0	194	2	287	24	2	17	0	159	0	46	137	165	3	188	76	0	182	183	92	123	0	24	40	0	244	133	0	0	96	0	121	131	11	296	121	4	0	10	571	0	0	0	0	193	22	167	0	33	15	50	81	0	60	0	256	130	0	69	275	112	171	0	9	1	90	105	127	2	107	2	82
USP20 (ENSG00000136878)	0	0	0	0	0	0	0	0	0	0	150	0	0	38	0	0	0	355	102	0	0	19	645	0	0	1	65	0	1	0	0	128	0	0	52	750	0	0	1	0	0	0	3	6	141	0	0	260	0	39	1	0	117	252	0	0	79	0	130	0	0	1	182	30	1	0	0	0	186	0	0	80	0	0	0	0	53	70	0	0	93	0	334	0	118	0	137	110	154	6	2	0	160	0	179	0	0	6	36	0
ATP6V1G1 (ENSG00000136888)	92	29	121	82	14	27	37	84	25	108	48	56	48	14	35	38	0	0	239	40	33	116	284	86	352	127	176	0	73	40	120	158	77	21	2	183	202	21	149	162	48	32	50	23	129	0	134	86	62	58	76	3	122	212	46	56	15	64	2	61	42	24	88	137	10	24	67	37	70	0	1	59	302	96	50	9	133	37	31	68	93	73	56	53	0	28	29	18	207	91	203	18	45	42	0	46	19	117	80	55
TEX10 (ENSG00000136891)	1	0	0	0	0	1	292	0	0	0	0	0	0	16	0	40	0	1	10	0	25	0	52	1	10	42	0	0	137	0	98	171	89	40	0	133	17	0	0	167	0	0	13	17	0	133	54	0	227	0	68	10	102	0	2	0	0	0	0	59	137	43	5	4	0	27	0	0	0	0	0	0	0	0	99	0	174	0	1	100	0	0	0	1	0	3	0	52	8	0	0	2	10	0	124	0	6	0	1	0
GARNL3 (ENSG00000136895)	0	0	0	0	0	0	0	0	65	0	0	0	108	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	3	0
MRPL50 (ENSG00000136897)	48	0	0	0	18	1	0	0	0	0	14	0	0	5	0	79	0	75	0	1	0	0	28	0	0	0	0	0	55	52	53	68	20	28	100	1	0	0	1	1	0	0	39	5	0	49	0	0	0	0	0	0	0	0	34	0	0	48	0	0	0	0	33	86	0	12	25	0	0	0	0	0	75	78	0	43	227	0	0	113	0	0	0	0	0	0	1	43	90	0	0	1	0	0	0	0	0	0	0	28
DPM2 (ENSG00000136908)	214	22	59	0	44	3	0	0	0	80	137	0	0	64	0	0	2	0	0	37	215	1	1	0	128	42	0	0	67	4	82	58	25	0	96	0	56	1	0	75	0	1	0	0	0	104	18	122	0	0	41	41	0	0	0	0	0	28	2	0	47	38	133	109	0	13	2	53	0	0	0	0	0	1	36	0	15	18	0	1	0	116	120	104	46	42	188	64	129	19	0	47	0	0	0	0	0	99	115	0
TSTD2 (ENSG00000136925)	0	44	0	17	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	8	19	0	47	0	0	0	0	0	20	0	58	11	0	0	14	0	0	0	0	1	2	3	0	28	0	0	134	8	0	0	0	0	12	9	15	5	0	0	0	0	0	6	0	0	0	0	0	30	0	0	0	0	0	14	175	0	3	0	0	0	9	0	0	0	0	91	0	0	0	0	5	0	41	0	5	0	1	0
HEMGN (ENSG00000136929)	0	285	80	104	13	0	71	273	11	0	0	0	89	63	0	0	0	140	0	0	0	120	38	130	945	0	60	57	0	65	0	23	223	0	297	94	57	30	132	65	0	423	0	0	407	32	4	77	250	43	91	35	144	1	0	63	0	0	24	0	260	0	374	0	0	0	0	0	1	83	0	0	54	116	82	0	0	0	0	0	0	133	0	50	1	32	0	261	52	117	46	136	0	69	164	228	0	114	257	147
PSMB7 (ENSG00000136930)	155	0	168	9	29	0	111	132	0	85	47	171	35	102	77	156	35	1	0	69	20	175	137	0	529	214	145	264	369	110	136	324	259	20	0	121	227	302	214	260	75	97	35	88	268	98	101	100	164	0	141	193	94	119	386	38	85	138	0	151	75	121	24	267	18	31	42	0	0	0	73	32	357	36	128	75	142	0	0	58	0	89	104	0	49	64	453	151	92	171	66	31	201	31	0	92	51	84	207	136
TRMO (ENSG00000136932)	0	0	0	0	0	0	0	0	0	0	14	0	0	24	0	0	0	0	0	0	0	0	155	20	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	92	0	0	0	0	70	0	56	88	0	0	0	102	14	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	52	0	0	129	0	0	0	0	0	0	0	7	0	0	0
RABEPK (ENSG00000136933)	0	94	26	46	60	0	0	0	0	102	0	105	0	87	0	199	0	0	0	25	0	0	155	1	0	127	0	34	0	0	0	0	0	11	4	157	0	20	0	98	0	0	11	87	104	125	0	0	174	1	30	88	81	0	0	0	0	27	0	0	92	0	0	210	0	32	75	157	0	51	0	0	97	0	57	0	69	0	0	14	1	20	0	10	0	8	28	0	35	0	0	0	0	0	0	0	0	139	44	101
GOLGA1 (ENSG00000136935)	0	16	1	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	55	0	1	0	0	100	0	0	0	0	0	99	0	0	0	0	0	122	0	0	0	72	0	0	0	4	101	0	0	0	2	0	67	33	0	16	0	0	35	0	3	33	0	0	0	0	8	0	0	0	0	3	0	0	0	0	39	0	0	22	0	0	84	0	0	11	0	0	13	0	0	0	0	0	0	0
XPA (ENSG00000136936)	46	37	0	0	19	253	0	0	76	52	0	6	80	51	0	43	10	106	0	0	0	0	1	49	0	0	0	0	0	0	2	0	0	0	277	79	0	0	34	0	0	0	87	0	0	0	6	0	76	52	0	0	0	29	18	52	36	0	4	0	0	3	0	0	0	0	86	0	0	0	0	0	0	0	32	47	0	0	124	0	0	0	4	101	49	0	124	0	0	22	0	2	0	0	65	0	41	30	95	30
NCBP1 (ENSG00000136937)	0	0	53	0	0	395	0	0	0	1	18	0	0	0	0	0	4	0	80	0	0	79	0	6	21	0	88	0	43	0	41	0	0	52	0	100	68	0	0	115	0	0	51	21	20	0	0	0	0	6	90	0	0	208	0	88	67	6	25	19	0	28	162	108	1	17	0	0	0	0	0	68	0	1	69	89	209	0	130	0	0	19	0	25	14	38	1	21	2	5	0	0	0	0	0	0	0	0	0	0
ANP32B (ENSG00000136938)	68	311	321	103	1	590	228	322	261	59	24	241	144	641	85	420	389	341	111	675	92	248	7	123	1693	246	654	320	533	0	458	129	178	48	347	72	295	18	117	167	0	15	0	40	109	188	9	583	261	123	697	0	287	189	240	17	194	94	41	97	221	53	910	719	69	82	111	156	86	79	0	94	107	21	2	46	895	1050	156	216	203	25	360	211	142	122	180	111	239	186	77	52	0	104	1	147	154	149	0	41
PDCL (ENSG00000136940)	0	47	1	0	0	0	5	0	114	0	34	0	0	4	0	0	0	0	0	0	2	0	1	0	0	0	0	136	0	17	0	0	0	0	70	0	41	8	63	0	0	0	0	10	1	85	82	0	32	0	31	0	0	53	0	0	3	112	0	0	0	18	0	0	0	7	0	94	0	0	0	0	0	0	0	64	0	0	0	1	3	1	0	0	0	9	0	7	99	136	0	0	0	8	0	0	0	0	15	0
RPL35 (ENSG00000136942)	243	483	357	218	146	226	454	522	250	165	381	109	350	424	155	485	336	1118	232	433	949	613	794	344	743	459	182	232	1001	202	1494	800	370	284	471	737	671	346	345	1245	320	352	298	288	367	399	366	572	657	41	781	172	681	196	292	371	482	334	424	209	499	157	919	707	644	85	743	356	155	217	86	608	397	840	263	123	314	89	213	465	123	551	316	810	278	282	867	626	753	675	132	264	403	57	365	335	283	489	610	149
ARPC5L (ENSG00000136950)	0	0	57	0	25	1	1	0	51	7	6	0	59	38	0	72	74	180	0	0	210	0	1	1	0	66	0	0	178	48	91	0	0	1	3	126	45	92	0	139	0	0	0	0	0	87	105	137	0	0	150	0	1	107	40	77	28	34	26	1	0	71	11	37	18	3	0	70	0	122	101	3	0	119	1	95	51	8	0	0	68	109	0	0	0	0	123	1	48	60	54	62	72	0	1	0	0	152	0	0
ENPP2 (ENSG00000136960)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DSCC1 (ENSG00000136982)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	9	6	0	0	0	161	0	0	0	2	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	25	0	0	37	0	0	0	181	0	0	0	0	0	0	0
DERL1 (ENSG00000136986)	0	80	120	52	5	0	1	1	0	0	0	0	0	45	5	1	0	127	131	0	13	35	2	10	0	0	0	0	0	113	68	131	91	0	1	70	142	43	0	1	62	0	0	32	0	0	3	2	77	122	29	0	43	0	30	0	0	97	0	0	0	51	180	79	0	58	113	0	0	8	0	0	89	89	53	110	0	0	0	2	0	0	0	0	0	39	30	249	0	126	0	70	0	0	0	101	0	333	0	0
MYC (ENSG00000136997)	1	1	142	455	103	0	163	0	269	74	224	0	174	61	1	782	220	1315	0	208	204	250	575	0	1748	1082	1	255	125	0	227	216	219	91	496	24	507	0	0	170	0	0	125	709	2224	0	9	386	193	0	74	0	120	560	1	361	73	1653	659	275	0	5	0	939	36	99	1361	273	0	0	86	1081	362	207	0	0	382	0	0	415	1589	1	38	363	1	0	582	476	2386	3	0	75	0	0	396	316	1	0	1	191
NOV (ENSG00000136999)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
TMEM261 (ENSG00000137038)	1	31	67	37	11	15	0	185	1	138	0	0	0	47	45	0	0	0	0	33	223	40	46	19	465	53	0	21	0	10	75	2	1	1	1	0	175	0	125	48	49	201	8	36	0	255	0	72	66	16	16	35	82	0	32	11	0	13	55	1	56	18	224	227	0	16	62	42	0	0	0	53	0	0	14	100	49	0	0	0	28	68	68	154	6	25	0	0	20	64	42	23	0	2	37	0	12	187	85	1
RANBP6 (ENSG00000137040)	0	0	0	0	0	0	87	0	0	0	0	0	0	1	0	88	204	0	78	2	146	0	0	0	0	0	256	6	69	0	0	0	0	0	1	0	0	112	0	1	0	0	0	0	0	0	1	0	0	0	0	0	48	0	2	16	0	0	0	9	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	75	306	0	76	0	112	11	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR1E (ENSG00000137054)	0	1	136	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	63	0	0	0	0	1	0	0	0	0	0	60	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	41	0	301	0	0	11	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAA (ENSG00000137055)	43	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	129	0	0	4	0	0	0	0	0	1	0	0	0	3	0	0	40	12	0	0	33	0	0	0	0	0	0	1	52	10	0	0	0	49	0	11	0	0	0	0	51	0	0	0	0	0	211	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
IL11RA (ENSG00000137070)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	59	0	17	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
UBAP2 (ENSG00000137073)	28	0	93	12	0	0	0	0	0	8	0	0	0	3	0	0	0	280	0	0	1	15	0	7	0	0	0	20	0	0	0	221	103	5	0	0	13	27	0	0	0	0	0	39	0	0	2	124	0	0	53	47	0	0	2	0	4	56	4	0	0	0	81	56	28	2	30	0	0	0	0	0	0	0	40	0	55	106	0	0	3	0	0	13	0	61	0	145	25	171	0	0	0	0	0	20	0	0	0	58
APTX (ENSG00000137074)	90	1	0	65	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	105	223	1	0	0	0	0	0	0	0	0	33	277	294	60	0	97	99	77	0	47	20	0	110	0	9	109	0	11	34	0	0	71	33	1	180	230	0	0	0	0	79	59	10	0	0	0	0	0	0	0	0	0	0	2	77	0	0	0	0	0	89	64	25	0	0	63	0	0	20	8	0	1	0	33	0	0	0
RNF38 (ENSG00000137075)	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	45	0	0	0	0	0	0	28	0	0	0	0	0	1	0	5	0	5	0	0	53	1	0	0	0	109	0	0	0	0	0	17	0	0	0	0	0	0	0	3	0	124	0	0	0	18	0	8	0	0	22	234	0	49	0	0	0	0	0	1	35	64	0	15	0	0	83	5	0	0	0	0	0	0
TLN1 (ENSG00000137076)	0	172	0	55	0	227	12	137	10	1	27	128	65	31	0	129	6	1	110	52	10	0	327	0	325	53	0	0	55	3	39	0	20	17	95	177	43	0	0	46	2	86	0	97	43	3	44	9	57	41	256	25	0	80	214	0	223	83	3	25	208	91	106	134	20	32	67	33	0	28	0	0	0	15	0	14	26	1	92	87	127	137	66	170	0	104	1	96	251	116	0	1	35	0	78	0	29	0	0	5
SIT1 (ENSG00000137078)	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB5 (ENSG00000137094)	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPAG8 (ENSG00000137098)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCTN3 (ENSG00000137100)	0	0	4	37	0	62	84	0	0	0	11	0	69	55	0	233	33	0	0	0	0	0	2	90	325	0	0	0	180	0	342	0	20	129	0	111	121	0	0	0	67	141	0	8	0	0	4	119	0	48	51	0	0	0	62	43	49	68	0	0	0	1	55	138	0	1	175	1	63	0	0	166	0	112	68	0	26	59	0	49	78	186	0	405	0	0	79	0	54	0	0	0	0	0	0	84	82	0	0	0
CD72 (ENSG00000137101)	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	12	0	0	0	0	0	5	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM8B (ENSG00000137103)	11	0	6	2	0	0	5	0	0	0	0	3	0	5	0	0	9	0	0	3	0	0	41	8	22	2	0	0	4	0	22	10	0	0	0	0	3	2	0	0	0	0	5	0	20	11	0	0	3	4	1	1	0	0	0	0	5	2	8	2	101	0	7	4	0	1	0	0	3	0	0	4	0	0	0	5	3	0	16	11	0	160	0	0	0	34	0	1	14	0	0	0	0	35	8	3	0	5	2	0
