Year	Month	DayofMonth	DayOfWeek	DepTime	ArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	CancellationCode	Diverted
2011	8	19	5	1236	1330	XE	3061	N14933	54	44	63	71	IAH	HRL	295	2	8	0		0
2011	8	28	7	1119	1213	XE	3061	N14940	54	44	-14	-6	IAH	HRL	295	3	7	0		0
2011	8	25	4	1147	1242	XE	3063	N15926	55	38	-5	-3	IAH	CRP	201	4	13	0		0
2011	8	26	5	1144	1239	XE	3063	N14942	55	36	-8	-6	IAH	CRP	201	5	14	0		0
2011	8	19	5	1145	1237	XE	3063	N12946	52	36	-10	-5	IAH	CRP	201	4	12	0		0
2011	8	18	4	1144	1242	XE	3063	N11194	58	36	-5	-6	IAH	CRP	201	4	18	0		0
2011	8	22	1	1147	1237	XE	3063	N14940	50	38	-10	-3	IAH	CRP	201	4	8	0		0
2011	8	21	7	1150	1247	XE	3063	N12552	57	39	5	0	IAH	CRP	201	4	14	0		0
2011	8	28	7	1148	1237	XE	3063	N16147	49	34	-5	-2	IAH	CRP	201	4	11	0		0
2011	8	26	5	1010	1211	XE	3066	N12900	121	96	6	0	IAH	BNA	657	5	20	0		0
2011	8	25	4	1009	1159	XE	3066	N26141	110	97	-6	-1	IAH	BNA	657	5	8	0		0
2011	8	22	1	1021	1216	XE	3066	N15983	115	95	11	11	IAH	BNA	657	5	15	0		0
2011	8	21	7	1006	1154	XE	3066	N16976	108	92	-6	-4	IAH	BNA	657	5	11	0		0
2011	8	18	4	1005	1154	XE	3066	N14568	109	94	-11	-5	IAH	BNA	657	6	9	0		0
2011	8	19	5	1015	1200	XE	3066	N11547	105	88	-5	5	IAH	BNA	657	6	11	0		0
2011	8	20	6	1010	1202	XE	3066	N21129	112	90	3	0	IAH	BNA	657	5	17	0		0
2011	8	28	7	1012	1201	XE	3066	N16561	109	94	1	2	IAH	BNA	657	5	10	0		0
2011	8	27	6	1009	1156	XE	3066	N33182	107	92	-3	-1	IAH	BNA	657	4	11	0		0
2011	8	21	7	1204	1302	XE	3067	N15932	58	40	-8	4	IAH	BTR	253	4	14	0		0
2011	8	28	7	1157	1249	XE	3067	N14942	52	39	-21	-3	IAH	BTR	253	4	9	0		0
2011	8	19	5	1507	1614	XE	3068	N16999	67	44	55	47	IAH	BTR	253	5	18	0		0
2011	8	17	3	1415	1519	XE	3068	N13935	64	45	0	-5	IAH	BTR	253	6	13	0		0
2011	8	18	4	1421	1518	XE	3068	N13935	57	42	-1	1	IAH	BTR	253	5	10	0		0
2011	8	23	2	1417	1515	XE	3068	N21537	58	44	-4	-3	IAH	BTR	253	6	8	0		0
2011	8	24	3	1414	1518	XE	3068	N11535	64	42	-1	-6	IAH	BTR	253	5	17	0		0
2011	8	22	1	1420	1518	XE	3068	N12934	58	44	-1	0	IAH	BTR	253	4	10	0		0
2011	8	21	7	1418	1514	XE	3068	N14933	56	41	-5	-2	IAH	BTR	253	5	10	0		0
2011	8	26	5	1414	1518	XE	3068	N12934	64	46	-1	-6	IAH	BTR	253	5	13	0		0
2011	8	25	4	1518	1615	XE	3068	N14945	57	43	56	58	IAH	BTR	253	5	9	0		0
2011	8	16	2	1418	1514	XE	3068	N12996	56	43	-5	-2	IAH	BTR	253	5	8	0		0
2011	8	28	7	1424	1517	XE	3068	N14947	53	41	-2	4	IAH	BTR	253	4	8	0		0
2011	8	15	1	1004	1058	XE	3068	N14203	54	44	18	31	IAH	HRL	295	2	8	0		0
2011	8	13	6	932	1034	XE	3068	N16927	62	47	-5	-3	IAH	HRL	295	3	12	0		0
2011	8	14	7	927	1025	XE	3068	N14945	58	46	-12	-6	IAH	HRL	295	3	9	0		0
2011	8	12	5	928	1027	XE	3068	N14940	59	46	-13	-5	IAH	HRL	295	2	11	0		0
2011	8	11	4	929	1036	XE	3068	N14942	67	46	-4	-4	IAH	HRL	295	2	19	0		0
2011	8	9	2	923	1024	XE	3068	N14938	61	47	-16	-10	IAH	HRL	295	5	9	0		0
2011	8	10	3	1027	1126	XE	3068	N16927	59	45	46	54	IAH	HRL	295	2	12	0		0
2011	8	8	1	925	1027	XE	3068	N15948	62	48	-13	-8	IAH	HRL	295	3	11	0		0
2011	8	7	7	929	1026	XE	3068	N14938	57	44	-11	-4	IAH	HRL	295	3	10	0		0
2011	8	6	6	928	1029	XE	3068	N13935	61	44	-10	-7	IAH	HRL	295	3	14	0		0
2011	8	5	5	931	1039	XE	3068	N15941	68	47	-1	-2	IAH	HRL	295	3	18	0		0
2011	8	3	3	928	1034	XE	3068	N16944	66	45	-6	-5	IAH	HRL	295	4	17	0		0
2011	8	4	4	927	1028	XE	3068	N16149	61	45	-12	-6	IAH	HRL	295	4	12	0		0
2011	8	2	2	931	1044	XE	3068	N15948	73	46	4	-2	IAH	HRL	295	2	25	0		0
2011	8	1	1	931	1031	XE	3068	N13935	60	46	-9	-2	IAH	HRL	295	4	10	0		0
2011	8	29	1	922	1014	XE	3068	N14945	52	44	-19	-8	IAH	HRL	295	2	6	0		0
2011	8	31	3	928	1029	XE	3068	N14943	61	47	-4	-2	IAH	HRL	295	4	10	0		0
2011	8	30	2	923	1028	XE	3068	N12934	65	46	-5	-7	IAH	HRL	295	5	14	0		0
2011	8	20	6	1156	1256	XE	3069	N14568	60	45	-1	-1	IAH	HRL	295	4	11	0		0
2011	8	27	6	1150	1248	XE	3069	N17984	58	44	-9	-7	IAH	HRL	295	3	11	0		0
2011	8	19	5	1515	1626	XE	3069	N11547	71	56	12	10	IAH	LRD	301	5	10	0		0
2011	8	18	4	1505	1607	XE	3069	N14568	62	49	-7	0	IAH	LRD	301	3	10	0		0
2011	8	17	3	1504	1604	XE	3069	N16954	60	46	-10	-1	IAH	LRD	301	4	10	0		0
2011	8	21	7	1503	1609	XE	3069	N14116	66	49	-5	-2	IAH	LRD	301	6	11	0		0
2011	8	22	1	1520	1622	XE	3069	N15983	62	51	8	15	IAH	LRD	301	3	8	0		0
2011	8	24	3	1514	1615	XE	3069	N15941	61	50	1	9	IAH	LRD	301	2	9	0		0
2011	8	23	2	1501	1606	XE	3069	N11193	65	54	-8	-4	IAH	LRD	301	3	8	0		0
2011	8	25	4	1514	1615	XE	3069	N13949	61	47	1	9	IAH	LRD	301	4	10	0		0
2011	8	26	5	1507	1611	XE	3069	N14953	64	46	-3	2	IAH	LRD	301	4	14	0		0
2011	8	16	2	1504	1604	XE	3069	N14171	60	48	-10	-1	IAH	LRD	301	3	9	0		0
2011	8	28	7	1459	1604	XE	3069	N16561	65	48	-10	-6	IAH	LRD	301	3	14	0		0
2011	8	21	7	1547	1930	XE	3071	N16987	163	144	11	8	IAH	RDU	1042	6	13	0		0
2011	8	28	7	1535	1910	XE	3071	N18102	155	134	-9	-4	IAH	RDU	1042	7	14	0		0
2011	8	20	6	1133	1450	XE	3072	N11192	137	123	32	33	IAH	CRW	975	3	11	0		0
2011	8	27	6	1100	1433	XE	3072	N11113	153	130	15	0	IAH	CRW	975	7	16	0		0
2011	8	16	2	1804	1942	XE	3076	N12967	98	79	-4	-1	IAH	ICT	542	3	16	0		0
2011	8	20	6	1802	1936	XE	3076	N13964	94	76	-4	-3	IAH	ICT	542	4	14	0		0
2011	8	23	2	1800	1940	XE	3076	N12900	100	78	-6	-5	IAH	ICT	542	3	19	0		0
2011	8	27	6	1801	1955	XE	3076	N16561	114	82	15	-4	IAH	ICT	542	4	28	0		0
2011	8	24	3	1909	2127	XE	3076	N13936	138	112	15	-6	IAH	MCI	643	7	19	0		0
2011	8	17	3	1910	2105	XE	3076	N15948	115	93	-7	-5	IAH	MCI	643	8	14	0		0
2011	8	30	2	851	1011	XE	3077	N16151	140	120	-21	-9	IAH	MTJ	927	6	14	0		0
2011	8	31	3	853	1010	XE	3077	N12126	137	123	-22	-7	IAH	MTJ	927	3	11	0		0
2011	8	29	1	900	1022	XE	3077	N11107	142	123	-10	0	IAH	MTJ	927	4	15	0		0
2011	8	20	6	1507	1615	XE	3078	N15926	68	56	-1	4	IAH	LIT	374	4	8	0		0
2011	8	27	6	1528	1641	XE	3078	N13936	73	52	25	25	IAH	LIT	374	11	10	0		0
2011	8	15	1	1352	1743	XE	3078	N17146	171	156	1	-2	IAH	RIC	1157	6	9	0		0
2011	8	14	7	1407	1756	XE	3078	N16178	169	146	14	13	IAH	RIC	1157	3	20	0		0
2011	8	13	6	1355	1746	XE	3078	N11137	171	153	9	1	IAH	RIC	1157	4	14	0		0
2011	8	10	3	1401	1745	XE	3078	N11181	164	148	3	7	IAH	RIC	1157	6	10	0		0
2011	8	9	2	1356	1740	XE	3078	N16151	164	149	-2	2	IAH	RIC	1157	3	12	0		0
2011	8	11	4	1404	1746	XE	3078	N31131	162	146	4	10	IAH	RIC	1157	5	11	0		0
2011	8	12	5	1352	1741	XE	3078	N18120	169	152	-1	-2	IAH	RIC	1157	4	13	0		0
2011	8	7	7	1352	1739	XE	3078	N21197	167	152	-3	-2	IAH	RIC	1157	3	12	0		0
2011	8	8	1	1504	1850	XE	3078	N12135	166	147	68	70	IAH	RIC	1157	5	14	0		0
2011	8	5	5	1429	1815	XE	3078	N26141	166	152	33	35	IAH	RIC	1157	4	10	0		0
2011	8	6	6	1515	1900	XE	3078	N27190	165	152	83	81	IAH	RIC	1157	4	9	0		0
2011	8	1	1	1355	1746	XE	3078	N17146	171	155	4	1	IAH	RIC	1157	5	11	0		0
2011	8	2	2	1348	1733	XE	3078	N14158	165	152	-9	-6	IAH	RIC	1157	5	8	0		0
2011	8	4	4	1353	1736	XE	3078	N13118	163	148	-6	-1	IAH	RIC	1157	5	10	0		0
2011	8	3	3	1355	1750	XE	3078	N12142	175	154	8	1	IAH	RIC	1157	5	16	0		0
2011	8	30	2	1525	1918	XE	3078	N33182	173	155	121	115	IAH	RIC	1157	6	12	0		0
2011	8	31	3	1320	1722	XE	3078	N21129	182	158	5	-10	IAH	RIC	1157	6	18	0		0
2011	8	29	1	1326	1718	XE	3078	N14174	172	151	1	-4	IAH	RIC	1157	6	15	0		0
2011	8	16	2	857	1015	XE	3079	N14923	78	61	-9	-8	IAH	MAF	429	5	12	0		0
2011	8	19	5	900	1017	XE	3079	N14930	77	62	-7	-5	IAH	MAF	429	4	11	0		0
2011	8	17	3	1000	1125	XE	3079	N15926	85	65	61	55	IAH	MAF	429	3	17	0		0
2011	8	18	4	853	1013	XE	3079	N12934	80	62	-11	-12	IAH	MAF	429	4	14	0		0
2011	8	21	7	900	1018	XE	3079	N14945	78	62	-1	-5	IAH	MAF	429	3	13	0		0
2011	8	22	1	856	1024	XE	3079	N14947	88	69	0	-9	IAH	MAF	429	4	15	0		0
2011	8	24	3	853	1021	XE	3079	N14940	88	65	-3	-12	IAH	MAF	429	3	20	0		0
2011	8	26	5	858	1018	XE	3079	N14933	80	63	-6	-7	IAH	MAF	429	3	14	0		0
2011	8	28	7	856	1011	XE	3079	N22971	75	57	-8	-9	IAH	MAF	429	4	14	0		0
2011	8	29	1	717	938	XE	3079	N13958	141	121	16	-3	IAH	STL	667	9	11	0		0
2011	8	31	3	719	921	XE	3079	N15574	122	102	-1	-1	IAH	STL	667	8	12	0		0
2011	8	30	2	715	924	XE	3079	N12563	129	110	2	-5	IAH	STL	667	5	14	0		0
2011	8	20	6	1527	1620	XE	3080	N18120	113	99	5	12	IAH	ABQ	744	6	8	0		0
2011	8	27	6	1512	1603	XE	3080	N14116	111	99	-12	-3	IAH	ABQ	744	5	7	0		0
2011	8	29	1	1037	1352	XE	3080	N13975	135	119	-2	-3	IAH	IND	844	4	12	0		0
2011	8	19	5	1130	1230	XE	3082	N17138	120	102	1	0	IAH	ABQ	744	6	12	0		0
2011	8	18	4	1150	1252	XE	3082	N14203	122	98	23	20	IAH	ABQ	744	5	19	0		0
2011	8	22	1	1126	1227	XE	3082	N16147	121	102	-2	-4	IAH	ABQ	744	5	14	0		0
2011	8	21	7	1126	1223	XE	3082	N17108	117	98	-1	-4	IAH	ABQ	744	8	11	0		0
2011	8	25	4	1128	1235	XE	3082	N11119	127	101	6	-2	IAH	ABQ	744	6	20	0		0
2011	8	26	5	1125	1218	XE	3082	N12135	113	97	-11	-5	IAH	ABQ	744	4	12	0		0
2011	8	28	7	1124	1219	XE	3082	N21129	115	99	-5	-6	IAH	ABQ	744	4	12	0		0
2011	8	15	1	719	945	XE	3083	N23139	146	132	-17	-6	IAH	MKE	984	5	9	0		0
2011	8	13	6	804	1037	XE	3083	N14570	153	132	-4	-1	IAH	MKE	984	8	13	0		0
2011	8	10	3	745	1026	XE	3083	N11181	161	124	2	0	IAH	MKE	984	4	33	0		0
2011	8	9	2	758	1043	XE	3083	N34110	165	132	19	13	IAH	MKE	984	5	28	0		0
2011	8	11	4	745	1015	XE	3083	N13132	150	133	-9	0	IAH	MKE	984	5	12	0		0
2011	8	12	5	747	1032	XE	3083	N18120	165	137	8	2	IAH	MKE	984	4	24	0		0
2011	8	8	1	726	956	XE	3083	N11193	150	131	-6	1	IAH	MKE	984	5	14	0		0
2011	8	5	5	743	1027	XE	3083	N26141	164	133	3	-2	IAH	MKE	984	6	25	0		0
2011	8	6	6	849	1134	XE	3083	N14993	165	129	33	24	IAH	MKE	984	22	14	0		0
2011	8	1	1	730	1023	XE	3083	N14143	173	135	21	5	IAH	MKE	984	5	33	0		0
2011	8	2	2	745	1021	XE	3083	N14158	156	132	-3	0	IAH	MKE	984	4	20	0		0
2011	8	4	4	744	1025	XE	3083	N14558	161	135	1	-1	IAH	MKE	984	4	22	0		0
2011	8	3	3	742	1023	XE	3083	N12142	161	132	-1	-3	IAH	MKE	984	4	25	0		0
2011	8	29	1	803	1100	XE	3083	N12996	177	157	20	0	IAH	MKE	984	5	15	0		0
2011	8	30	2	748	1025	XE	3083	N48901	157	139	-5	-5	IAH	MKE	984	5	13	0		0
2011	8	31	3	748	1013	XE	3083	N34111	145	130	-17	-5	IAH	MKE	984	4	11	0		0
2011	8	19	5	1530	1623	XE	3084	N16944	53	38	-11	-5	IAH	CRP	201	3	12	0		0
2011	8	17	3	1530	1620	XE	3084	N14937	50	37	-14	-5	IAH	CRP	201	4	9	0		0
2011	8	18	4	1533	1627	XE	3084	N14930	54	38	-7	-2	IAH	CRP	201	4	12	0		0
2011	8	23	2	1534	1632	XE	3084	N12934	58	38	-2	-1	IAH	CRP	201	4	16	0		0
2011	8	24	3	1531	1628	XE	3084	N14937	57	36	-6	-4	IAH	CRP	201	4	17	0		0
2011	8	21	7	1535	1627	XE	3084	N12934	52	38	-7	0	IAH	CRP	201	3	11	0		0
2011	8	22	1	1534	1636	XE	3084	N15926	62	37	2	-1	IAH	CRP	201	4	21	0		0
2011	8	26	5	1530	1643	XE	3084	N16927	73	62	9	-5	IAH	CRP	201	3	8	0		0
2011	8	25	4	1633	1726	XE	3084	N12934	53	37	52	58	IAH	CRP	201	5	11	0		0
2011	8	16	2	1531	1622	XE	3084	N15941	51	36	-12	-4	IAH	CRP	201	4	11	0		0
2011	8	28	7	1534	1622	XE	3084	N11113	48	34	-12	-1	IAH	CRP	201	4	10	0		0
2011	8	20	6	856	943	XE	3085	N16561	107	89	1	-4	IAH	ELP	667	5	13	0		0
2011	8	17	3	855	935	XE	3085	N27190	100	85	-14	-5	IAH	ELP	667	3	12	0		0
2011	8	23	2	859	939	XE	3085	N14174	100	85	-10	-1	IAH	ELP	667	4	11	0		0
2011	8	24	3	856	939	XE	3085	N14168	103	85	-10	-4	IAH	ELP	667	4	14	0		0
2011	8	16	2	857	942	XE	3085	N11194	105	84	-7	-3	IAH	ELP	667	4	17	0		0
2011	8	27	6	859	932	XE	3085	N18102	93	81	-10	-1	IAH	ELP	667	4	8	0		0
2011	8	24	3	908	1210	XE	3087	N13964	122	101	-11	-7	IAH	ATL	689	8	13	0		0
2011	8	23	2	916	1224	XE	3087	N13949	128	98	3	1	IAH	ATL	689	9	21	0		0
2011	8	17	3	923	1218	XE	3087	N14923	115	97	-15	-4	IAH	ATL	689	8	10	0		0
2011	8	16	2	925	1229	XE	3087	N14186	124	100	-4	-2	IAH	ATL	689	14	10	0		0
2011	8	16	2	1750	1849	XE	3088	N15948	59	38	5	0	IAH	LFT	201	3	18	0		0
2011	8	25	4	1753	1848	XE	3088	N14947	55	35	4	3	IAH	LFT	201	5	15	0		0
2011	8	26	5	1750	1847	XE	3088	N14940	57	39	3	0	IAH	LFT	201	5	13	0		0
2011	8	21	7	1804	1855	XE	3088	N13936	51	36	11	14	IAH	LFT	201	4	11	0		0
2011	8	22	1	1756	1847	XE	3088	N14942	51	36	3	6	IAH	LFT	201	4	11	0		0
2011	8	23	2	1801	1849	XE	3088	N15941	48	34	5	11	IAH	LFT	201	3	11	0		0
2011	8	24	3	1745	1843	XE	3088	N11539	58	38	-1	-5	IAH	LFT	201	5	15	0		0
2011	8	19	5	1754	1848	XE	3088	N14947	54	35	4	4	IAH	LFT	201	3	16	0		0
2011	8	18	4	1747	1844	XE	3088	N14933	57	35	0	-3	IAH	LFT	201	7	15	0		0
2011	8	17	3	1748	1839	XE	3088	N13935	51	35	-5	-2	IAH	LFT	201	5	11	0		0
2011	8	28	7	1739	1831	XE	3088	N14938	52	36	-13	-11	IAH	LFT	201	4	12	0		0
2011	8	20	6	1216	1542	XE	3090	N12900	146	129	82	83	IAH	CLT	912	7	10	0		0
2011	8	27	6	1051	1423	XE	3090	N12922	152	125	3	-2	IAH	CLT	912	7	20	0		0
2011	8	20	6	1145	1249	XE	3091	N22971	64	47	-3	-5	IAH	MFE	316	4	13	0		0
2011	8	27	6	1216	1318	XE	3091	N15948	62	48	26	26	IAH	MFE	316	6	8	0		0
2011	8	15	1	1218	1416	XE	3092	N14174	118	95	13	10	IAH	MCI	643	6	17	0		0
2011	8	14	7	1207	1359	XE	3092	N14204	112	95	-4	-1	IAH	MCI	643	4	13	0		0
2011	8	13	6	1208	1409	XE	3092	N16951	121	95	12	1	IAH	MCI	643	8	18	0		0
2011	8	10	3	1218	1420	XE	3092	N14186	122	96	17	10	IAH	MCI	643	8	18	0		0
2011	8	9	2	1200	1355	XE	3092	N16561	115	93	-8	-8	IAH	MCI	643	6	16	0		0
2011	8	12	5	1215	1423	XE	3092	N18102	128	105	20	7	IAH	MCI	643	8	15	0		0
2011	8	11	4	1208	1409	XE	3092	N17146	121	104	6	0	IAH	MCI	643	5	12	0		0
2011	8	1	1	1217	1405	XE	3092	N18114	108	90	2	9	IAH	MCI	643	6	12	0		0
2011	8	2	2	1255	1448	XE	3092	N11191	113	90	45	47	IAH	MCI	643	6	17	0		0
2011	8	4	4	1205	1353	XE	3092	N18120	108	92	-10	-3	IAH	MCI	643	4	12	0		0
2011	8	3	3	1207	1354	XE	3092	N11194	107	87	-9	-1	IAH	MCI	643	6	14	0		0
2011	8	5	5	1245	1439	XE	3092	N12167	114	92	36	37	IAH	MCI	643	8	14	0		0
2011	8	6	6	1205	1402	XE	3092	N14943	117	94	5	-2	IAH	MCI	643	6	17	0		0
2011	8	8	1	1245	1435	XE	3092	N21130	110	96	32	37	IAH	MCI	643	5	9	0		0
2011	8	7	7	1214	1401	XE	3092	N14168	107	92	-2	6	IAH	MCI	643	3	12	0		0
2011	8	29	1	1138	1329	XE	3092	N16178	111	96	-8	-7	IAH	MCI	643	4	11	0		0
2011	8	29	1	1750	2113	XE	3094	N16561	143	125	-2	0	IAH	CLT	912	8	10	0		0
2011	8	31	3	1753	2125	XE	3094	N24103	152	132	10	3	IAH	CLT	912	8	12	0		0
2011	8	30	2	1751	2123	XE	3094	N14993	152	128	8	1	IAH	CLT	912	8	16	0		0
2011	8	20	6	1412	1747	XE	3095	N11199	155	137	4	-3	IAH	PBI	956	4	14	0		0
2011	8	27	6	1410	1745	XE	3095	N13124	155	136	2	-5	IAH	PBI	956	4	15	0		0
2011	8	15	1	745	1127	XE	3096	N13964	162	135	8	0	IAH	CMH	986	10	17	0		0
2011	8	13	6	741	1101	XE	3096	N21197	140	125	-18	-7	IAH	CMH	986	4	11	0		0
2011	8	11	4	749	1130	XE	3096	N16151	161	141	11	4	IAH	CMH	986	4	16	0		0
2011	8	12	5	740	1112	XE	3096	N11191	152	129	-7	-5	IAH	CMH	986	3	20	0		0
2011	8	9	2	741	1111	XE	3096	N14974	150	128	-8	-4	IAH	CMH	986	4	18	0		0
2011	8	10	3	737	1113	XE	3096	N14991	156	130	-6	-8	IAH	CMH	986	8	18	0		0
2011	8	8	1	742	1121	XE	3096	N15983	159	136	2	-3	IAH	CMH	986	6	17	0		0
2011	8	6	6	745	1129	XE	3096	N17185	164	150	10	-3	IAH	CMH	986	4	10	0		0
2011	8	5	5	741	1114	XE	3096	N13913	153	134	-5	-4	IAH	CMH	986	4	15	0		0
2011	8	3	3	742	1119	XE	3096	N14998	157	132	0	-3	IAH	CMH	986	5	20	0		0
2011	8	4	4	743	1120	XE	3096	N13958	157	135	1	-2	IAH	CMH	986	3	19	0		0
2011	8	2	2	741	1127	XE	3096	N14991	166	144	8	-4	IAH	CMH	986	5	17	0		0
2011	8	1	1	741	1132	XE	3096	N17146	171	131	13	-4	IAH	CMH	986	4	36	0		0
2011	8	29	1	726	1100	XE	3096	N13968	154	137	-10	-4	IAH	CMH	986	7	10	0		0
2011	8	31	3	725	1051	XE	3096	N18114	146	127	-19	-5	IAH	CMH	986	4	15	0		0
2011	8	30	2	729	1116	XE	3096	N16112	167	134	6	-1	IAH	CMH	986	22	11	0		0
2011	8	16	2	1439	1549	XE	3097	N14198	130	110	-10	-1	IAH	COS	809	8	12	0		0
2011	8	26	5	1439	1555	XE	3097	N11193	136	109	-4	-1	IAH	COS	809	6	21	0		0
2011	8	25	4	1521	1630	XE	3097	N18120	129	110	31	41	IAH	COS	809	8	11	0		0
2011	8	24	3	1436	1549	XE	3097	N14158	133	109	-10	-4	IAH	COS	809	5	19	0		0
2011	8	23	2	1435	1600	XE	3097	N16178	145	112	1	-5	IAH	COS	809	18	15	0		0
2011	8	21	7	1441	1550	XE	3097	N13123	129	113	-9	1	IAH	COS	809	5	11	0		0
2011	8	22	1	1439	1552	XE	3097	N14203	133	109	-7	-1	IAH	COS	809	6	18	0		0
2011	8	17	3	1442	1601	XE	3097	N11137	139	114	2	2	IAH	COS	809	4	21	0		0
2011	8	18	4	1445	1559	XE	3097	N24103	134	114	0	5	IAH	COS	809	6	14	0		0
2011	8	19	5	1438	1553	XE	3097	N13161	135	113	-6	-2	IAH	COS	809	5	17	0		0
2011	8	28	7	1446	1603	XE	3097	N12145	137	115	4	6	IAH	COS	809	8	14	0		0
2011	8	20	6	1652	1814	XE	3097	N11137	82	70	25	27	IAH	PNS	489	3	9	0		0
2011	8	27	6	1617	1753	XE	3097	N14173	96	76	4	-8	IAH	PNS	489	6	14	0		0
2011	8	20	6	925	1019	XE	3098	N11193	54	35	4	0	IAH	CRP	201	4	15	0		0
2011	8	27	6	921	1015	XE	3098	N12540	54	36	0	-4	IAH	CRP	201	3	15	0		0
2011	8	19	5	1806	1920	XE	3098	N15932	74	45	8	-4	IAH	HRL	295	3	26	0		0
2011	8	18	4	1806	1920	XE	3098	N14947	74	45	8	-4	IAH	HRL	295	4	25	0		0
2011	8	17	3	1805	1919	XE	3098	N14938	74	46	7	-5	IAH	HRL	295	3	25	0		0
2011	8	22	1	1826	1926	XE	3098	N15948	60	46	14	16	IAH	HRL	295	3	11	0		0
2011	8	21	7	1812	1912	XE	3098	N15941	60	46	0	2	IAH	HRL	295	4	10	0		0
2011	8	23	2	1808	1914	XE	3098	N14943	66	47	2	-2	IAH	HRL	295	4	15	0		0
2011	8	24	3	1801	1907	XE	3098	N14940	66	43	-5	-9	IAH	HRL	295	4	19	0		0
2011	8	25	4	1805	1910	XE	3098	N15948	65	46	-2	-5	IAH	HRL	295	3	16	0		0
2011	8	26	5	1800	1900	XE	3098	N14991	60	47	-12	-10	IAH	HRL	295	3	10	0		0
2011	8	16	2	1832	1932	XE	3098	N16927	60	46	20	22	IAH	HRL	295	3	11	0		0
2011	8	28	7	1856	1952	XE	3098	N14943	56	43	40	46	IAH	HRL	295	3	10	0		0
2011	8	16	2	1202	1352	XE	3100	N21154	110	96	-11	-6	IAH	MCI	643	5	9	0		0
2011	8	29	1	1800	1923	XE	3101	N21537	83	63	-15	-10	IAH	MAF	429	5	15	0		0
2011	8	31	3	1801	1917	XE	3101	N48901	76	59	-21	-9	IAH	MAF	429	5	12	0		0
2011	8	30	2	1802	1920	XE	3101	N15926	78	61	-18	-8	IAH	MAF	429	6	11	0		0
2011	8	28	7	1825	2000	XE	3101	N13936	95	71	13	0	IAH	MAF	429	14	10	0		0
2011	8	29	1	2118	2221	XE	3103	N16954	63	42	4	-2	IAH	BTR	253	5	16	0		0
2011	8	30	2	2118	2218	XE	3103	N13975	60	44	1	-2	IAH	BTR	253	6	10	0		0
2011	8	31	3	2116	2216	XE	3103	N13994	60	42	-1	-4	IAH	BTR	253	6	12	0		0
2011	8	10	3	1958	2113	XE	3105	N14904	75	57	-5	3	IAH	LIT	374	5	13	0		0
2011	8	9	2	1952	2108	XE	3105	N16919	76	57	-10	-3	IAH	LIT	374	5	14	0		0
2011	8	11	4	1954	2106	XE	3105	N12967	72	56	-12	-1	IAH	LIT	374	5	11	0		0
2011	8	15	1	2202	2314	XE	3105	N19966	72	58	116	127	IAH	LIT	374	4	10	0		0
2011	8	14	7	2015	2137	XE	3105	N13123	82	58	19	20	IAH	LIT	374	5	19	0		0
2011	8	1	1	2040	2152	XE	3105	N14937	72	57	34	45	IAH	LIT	374	5	10	0		0
2011	8	2	2	1954	2108	XE	3105	N14942	74	59	-10	-1	IAH	LIT	374	6	9	0		0
2011	8	4	4	1955	2105	XE	3105	N14923	70	56	-15	-2	IAH	LIT	374	6	8	0		0
2011	8	3	3	2129	2237	XE	3105	N13935	68	57	79	94	IAH	LIT	374	3	8	0		0
2011	8	8	1	1949	2105	XE	3105	N14937	76	57	-13	-6	IAH	LIT	374	3	16	0		0
2011	8	7	7	2016	2126	XE	3105	N14905	70	57	8	21	IAH	LIT	374	4	9	0		0
2011	8	13	6	1654	2045	XE	3108	N10156	171	150	-21	3	IAH	IAD	1190	11	10	0		0
2011	8	6	6	1650	2108	XE	3108	N21129	198	172	2	-1	IAH	IAD	1190	12	14	0		0
2011	8	29	1	1130	1229	XE	3109	N11106	119	99	-3	5	IAH	ABQ	744	5	15	0		0
2011	8	6	6	725	1134	XE	3109	N23139	189	171	-11	-5	IAH	IAD	1190	4	14	0		0
2011	8	13	6	728	1143	XE	3109	N25134	195	171	-2	-2	IAH	IAD	1190	11	13	0		0
2011	8	31	3	2014	2156	XE	3112	N16954	102	84	48	44	IAH	BHM	562	5	13	0		0
2011	8	30	2	1927	2109	XE	3112	N14974	102	81	1	-3	IAH	BHM	562	5	16	0		0
2011	8	29	1	1929	2103	XE	3112	N11113	94	77	-5	-1	IAH	BHM	562	4	13	0		0
2011	8	7	7	1127	1237	XE	3114	N15973	70	52	-1	-3	IAH	MSY	305	4	14	0		0
2011	8	6	6	724	831	XE	3114	N13936	67	51	-1	-1	IAH	MSY	305	4	12	0		0
2011	8	14	7	1115	1226	XE	3114	N12996	71	54	2	-1	IAH	MSY	305	5	12	0		0
2011	8	13	6	721	824	XE	3114	N29917	63	48	-8	-4	IAH	MSY	305	4	11	0		0
2011	8	12	5	1010	1132	XE	3119	N14905	82	62	-3	-5	IAH	MOB	427	4	16	0		0
2011	8	11	4	1009	1130	XE	3119	N14940	81	66	-5	-6	IAH	MOB	427	5	10	0		0
2011	8	9	2	1012	1131	XE	3119	N14943	79	63	-4	-3	IAH	MOB	427	5	11	0		0
2011	8	10	3	1012	1131	XE	3119	N14945	79	63	-4	-3	IAH	MOB	427	5	11	0		0
